"","GSM4861833","GSM4861834","GSM4861835","GSM4861836","GSM4861837","GSM4861838","GSM4861839","GSM4861840","GSM4861841","GSM4861842","GSM4861843","GSM4861844"
"CUBN",7.818238887,7.673812945,6.626021485,7.715187823,7.405725682,7.162639611,7.280010477,7.126757944,6.855744849,6.37004461,6.268955205,6.295925249
"PTDSS1",9.528189639,9.575106112,9.81397487,9.616397787,9.672837829,9.716725913,9.511224064,9.517488624,9.593637813,9.258826903,9.40796683,9.154563324
"SDC2",4.913275447,3.642351185,2.11400379,3.112952464,3.115137039,4.321923685,3.231100453,3.134269521,3.17235143,3.658586566,3.049338383,4.075736424
"CPQ",11.6858398,11.59446852,11.32712714,11.48658022,11.56183087,11.57852417,11.48045718,11.58165228,11.48045718,11.95638598,11.88275561,11.97456779
"MTDH",13.81497088,13.69115859,13.83827924,13.76433531,13.80917664,13.79672361,14.16545453,14.04011628,13.93340022,14.09422919,14.11194128,14.04646861
"LAPTM4B",5.792559972,5.910555736,6.518049301,5.864291878,6.15990168,6.305182931,5.34518592,4.832626491,5.096493621,5.487788809,5.629062466,5.413755773
"MATN2",5.311993402,5.070616747,4.907268997,5.060979799,5.08180014,5.275445508,5.536698442,5.286996898,5.112334951,4.991172473,5.362627415,4.255750515
"ERICH5",3.764615105,3.930140608,3.774096066,4.120250334,3.449712134,3.941181219,2.738158326,3.561149897,3.964355248,4.387443251,4.055995002,3.500182249
"POP1",6.438447172,6.775493879,6.78894654,6.659542408,6.809732543,6.577856562,6.537647998,6.362059913,6.508420129,6.417171308,6.243245806,6.250594371
"KCNS2",2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
"OSR2",2.679366084,2.7647641,2.623021714,2.685949475,2.687794792,2.708278715,2.808803057,3.339993706,3.658083161,3.182112884,2.65526813,2.661293226
"VPS13B",6.598019723,6.156757983,5.84228722,6.268436828,6.205475289,6.303062379,5.787260867,5.661083549,6.007886074,4.780674863,4.984403867,5.044253871
"POLR2K",11.39950988,11.08849628,11.06400938,11.26327372,11.15315341,11.16517355,10.97659196,11.18701292,11.29137399,11.04142355,10.77761521,11.19865924
"TRDMT1",9.388751002,8.958228588,8.606835594,8.986538413,9.036235314,9.011009684,9.289548677,8.910218074,8.726060345,8.91053435,8.868416304,8.928578072
"GRHL2",4.510509559,4.319761785,5.137277038,4.781071435,4.203869832,4.896881566,4.570799006,4.217636519,3.965322703,5.372497176,5.261147106,5.331981458
"ODF1",2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
"AZIN1-AS1",4.374490319,4.362435614,4.091714382,4.066192307,4.567359638,4.310991508,3.247816698,2.247197145,3.470533344,2.17074003,2.175367601,2.181400086
"ATP6V1C1",10.48578566,10.21094151,10.17188502,10.13301361,10.30579729,10.46520765,9.455670153,9.288318554,8.947599515,9.953092906,9.633802977,10.08724948
"BAALC",5.891277825,5.614885627,6.016198229,6.22332294,5.94362841,5.52346839,5.630888699,5.791925453,5.912289733,5.025935277,5.341902559,4.335714461
"BAALC-AS1",5.891277825,5.614885627,6.016198229,6.22332294,5.94362841,5.52346839,5.630888699,5.791925453,5.912289733,5.025935277,5.341902559,4.335714461
"FZD6",5.303354661,5.117076335,5.0891841,5.378499459,5.180875846,5.090018878,5.065375018,4.390418868,4.133723435,4.20399949,4.114935236,3.87557132
"CTHRC1",2.90986561,2.631607421,2.805548179,2.773647736,2.7755879,2.797124673,2.87175748,2.785760037,2.819581324,2.705471569,3.116286596,2.716665812
"DCAF13",8.876699298,8.385678526,8.327916366,8.545623087,8.52900474,8.623426271,8.532291265,8.134289215,8.306063664,8.139637422,8.139637422,7.998374208
"RIMS2",3.622132624,3.667147403,3.171993071,3.4185686,3.420790265,3.445451826,3.529962012,3.431487128,3.470215574,3.339549539,3.345114067,3.352367964
"DCSTAMP",3.415533358,2.918284039,2.996348992,3.533789878,3.182328478,2.65083584,2.705300452,2.621466545,2.654436951,3.197434802,2.92368962,3.169757122
"ZFPM2",4.3268023195,4.606909545,4.6096873265,4.457001784,4.468858146,4.579373591,4.1914871625,4.574839188,4.900557899,4.73016448,4.7120429255,4.6444676865
"ST8SIA6",5.539251596,5.747858345,5.396979506,5.920069909,5.615351276,5.29571652,4.395473807,5.073653613,5.675923212,3.96513668,3.609393935,3.928883562
"ZFPM2-AS1",2.70695454,2.784421303,2.754165332,2.742954586,2.744828946,2.765635249,2.834304697,2.751224058,2.783898217,2.67365876,2.678353405,2.684473325
"OXR1",8.905602478,8.823523766,8.900644746,8.874445008,8.884339369,8.979367429,8.494891368,8.366451085,8.530611003,8.272152303,8.444556159,8.539303692
"EMC2",11.86980289,11.64402224,11.51177591,11.64291122,11.65946324,11.73044569,11.06974516,11.14632259,11.19713615,11.04059075,10.65387676,11.38931289
"HACD1",4.266449145,3.854339515,3.912911603,3.742072539,4.1297904835,4.236556185,3.7810056055,3.454202611,3.058140945,3.5803881175,3.2167281625,3.645620274
"ENY2",13.25980034,13.02261659,12.99174546,13.034313,13.06979388,13.17976816,13.49988658,13.43365698,13.24226783,13.57868176,13.45729908,13.55398785
"PKHD1L1",8.393220254,7.925067051,8.662340807,8.124953474,8.393904397,8.513487988,8.59648746,8.50231084,8.214748228,8.708899814,8.978899146,8.01705523
"EBAG9",10.15231793,9.876596307,9.950420277,9.947432225,9.961607524,10.08516918,10.17777095,10.08645627,10.14511654,9.970136546,9.918090236,9.929606307
"AC103993.1",2.723166904,2.656807134,2.655927244,2.677940653,2.679812666,2.700592924,2.769155357,2.686178716,2.718811975,2.608710514,2.613399282,2.619511541
"AARD",4.062672999,4.144079117,4.558471588,5.057306871,3.916002876,3.815677592,4.623502402,4.281401931,4.383102063,3.328177333,3.215804001,4.800790347
"DVL1",5.637625331,5.214606338,5.50488462,5.450916645,5.513517214,5.435300786,5.568336729,5.206945059,5.526010453,4.340590066,5.101423105,5.098528276
"SLC30A8",2.671922591,2.674392463,2.67341779,2.672806104,2.674646793,2.695079347,2.762213109,2.68062487,2.712712094,2.6044529,2.609063214,2.6150732
"MED30",11.91186586,12.03151478,11.54400606,11.91408697,11.90307425,11.63273495,12.47134352,12.44600785,12.42027566,11.98092562,11.85872862,11.86319255
"COLEC10",2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
"MAL2-AS1",4.98992827,4.79224562,4.811600618,5.211492075,4.915740018,4.477016571,5.195070794,5.716626822,5.387707626,5.678458475,5.550440092,5.554078617
"MAL2",4.98992827,4.79224562,4.811600618,5.211492075,4.915740018,4.477016571,5.195070794,5.716626822,5.387707626,5.678458475,5.550440092,5.554078617
"AC021733.4",2.975661623,3.124690882,3.224487015,3.242662757,2.697572592,3.406599993,2.765407127,2.683261565,2.715567974,3.068269182,3.297320921,2.617262115
"CCN3",2.975661623,3.124690882,3.224487015,3.242662757,2.697572592,3.406599993,2.765407127,2.683261565,2.715567974,3.068269182,3.297320921,2.617262115
"DEPTOR",5.499093036,5.400813792,5.307725521,5.354986502,5.263208144,5.580651189,5.361244486,5.653403505,5.314302564,5.275512495,5.147797792,5.171281527
"COL14A1",6.596475631,6.706969001,7.042627028,6.741898091,6.820375735,6.672194426,6.593160687,6.56930423,6.500508073,6.938147724,6.929359611,6.950511381
"ZHX2",5.760157347,5.717009777,5.327665055,5.51442222,5.700188218,5.762712322,5.849732268,5.78608438,5.870074492,5.335938029,5.39221939,5.330400161
"TBC1D31",9.7653590145,10.0378343425,10.589118535,10.013992685,10.1355855515,10.269063358,9.904206767,9.927109683,9.976649285,8.8985605455,8.942867635,9.1007825225
"FAM83A",6.67666367,6.827159126,7.130095587,6.951117521,6.758889591,6.902381814,6.453145747,6.639841694,6.772620634,7.15128487,7.063274618,7.227328687
"WDYHV1",7.972627991,7.647581069,7.309969869,7.859416753,7.577004022,7.585937492,7.458477382,7.522906265,7.597869782,7.320996221,7.452229053,7.32237943
"FAM91A1",8.77701721,8.552322948,7.790252332,8.071906022,8.414710038,8.658692832,8.343747824,8.342339058,8.368647976,8.240953578,8.364049921,8.395213429
"FER1L6",2.672739954,2.674108659,2.673133913,2.672883628,2.674724301,2.695156676,2.762289704,2.680702179,2.712789123,2.604530875,2.609141148,2.615151082
"FER1L6-AS2",2.672739954,2.674108659,2.673133913,2.672883628,2.674724301,2.695156676,2.762289704,2.680702179,2.712789123,2.604530875,2.609141148,2.615151082
"TRMT12",9.064408274,9.24625804,9.570301144,9.210324278,9.223490647,9.453062017,8.769383023,8.913958362,8.942365345,9.096371872,8.62672045,9.353740832
"RNF139",9.445358769,9.646398896,8.916477883,9.249775971,9.353095692,9.376974692,10.6828182,10.61418904,10.72174303,9.945917015,10.01451682,9.683040604
"ZNF572",3.804936003,3.535286498,3.510651711,3.432171923,3.666024646,3.782078781,4.01926482,4.646452643,3.563158559,3.044351547,3.366070196,2.623207736
"SQLE",9.47014243,8.979200607,9.414904647,9.355028556,9.336232412,9.210459151,9.196671724,8.87284098,8.927371688,9.212201729,8.699585325,9.468507291
"NSMCE2",10.0368631,9.655428116,9.423281157,9.748059641,9.630462315,9.739057412,9.686962443,9.507299455,9.247845474,9.34070951,9.014090371,9.442066482
"TRIB1",5.920332653,6.145855293,4.535044573,5.284285121,5.442886984,5.932107016,5.960212459,6.067990056,6.1267416,7.355430749,7.584503131,7.307043848
"PCAT1",11.26384758,10.74549779,10.88894081,11.12824176,10.85494004,10.89690806,11.185871,11.08587593,10.25914343,10.88736983,10.99910827,11.00750526
"CASC8",11.26384758,10.74549779,10.88894081,11.12824176,10.85494004,10.89690806,11.185871,11.08587593,10.25914343,10.88736983,10.99910827,11.00750526
"POU5F1B",11.26384758,10.74549779,10.88894081,11.12824176,10.85494004,10.89690806,11.185871,11.08587593,10.25914343,10.88736983,10.99910827,11.00750526
"CASC11",5.198273304,5.213084461,5.464367505,5.267946208,5.431655015,5.362972049,5.067666339,4.875869693,4.67196936,4.787027652,4.883838615,4.731857085
"MYC",5.198273304,5.213084461,5.464367505,5.267946208,5.431655015,5.362972049,5.067666339,4.875869693,4.67196936,4.787027652,4.883838615,4.731857085
"EFR3A",8.830561939,9.411283503,9.181991242,9.046364358,9.256885905,9.272093745,8.279536734,8.435447758,8.818143572,8.350943225,8.284381532,8.267123195
"NEBL",3.173282189,3.3621411675,3.564394273,3.2363779845,3.4998334745,3.259877299,3.3539859915,3.2679065795,3.3017601035,3.9637671655,3.7045075725,3.9197724525
"PHF20L1",8.795771587,8.875252523,8.588529548,8.830181022,8.728095685,8.749780688,8.703734007,8.57378896,8.590387136,8.330945768,8.352873989,8.239447931
"CCN4",2.769939243,2.807021238,2.877644091,2.807546095,2.809456742,2.830665856,2.900990402,2.816301316,2.84960805,2.73723435,2.742019883,2.748258285
"KHDRBS3",6.392107873,6.444795204,6.106586066,5.974353521,6.346893582,6.617286029,6.518517486,6.435886628,6.650859798,6.467924092,6.809192587,6.796747872
"C8orf17",4.004301331,3.41778409,3.375167056,4.075852324,3.945587201,2.785400415,2.80811784,2.724176032,2.757188874,3.099406356,3.13309728,2.656733397
"CHRAC1",6.267473404,6.564440888,6.241248391,6.302466965,6.376435925,6.556003422,6.749146974,6.75122688,6.566961115,6.036652164,6.16773378,6.00512491
"MIR1915HG",3.058973967,3.43758824,2.971068326,3.119651586,3.121562773,3.142777887,4.311106051,4.029898772,4.480309881,4.037699052,3.744894883,4.540782053
"DENND3",7.798744337,8.136321342,7.225221836,7.376723994,7.744267285,8.145813676,7.774355436,7.62462318,7.652429947,7.710124479,7.951394688,7.477429181
"SKIDA1",4.3051083415,4.419928508,4.9624839435,4.7444281175,4.3865157425,4.4946578225,4.362126541,4.430774756,4.292989215,4.7671755135,4.825416655,4.877577486
"PTP4A3",7.66645844,7.958335179,7.743701594,7.675516177,7.786242344,7.781042184,8.237130071,8.100534868,8.186430097,8.241806507,8.174319103,8.203393462
"AC138647.1",9.162843007,9.646336411,9.664406746,9.574959724,9.533117508,9.415476954,8.870043231,9.406004949,10.06343571,9.672117853,9.641468411,9.416109212
"ADGRB1",3.9645426195,3.942247427,4.466115161,4.161471753,4.118880667,4.136784198,3.6401961765,3.732576072,3.723406175,3.7581613685,3.748196592,3.9288834025
"PEF1",9.307522395,9.667181436,9.790711462,9.650632911,9.616922168,9.512144565,8.999043326,9.342514913,9.604334988,9.563199884,9.624329835,9.581774342
"LY6K",3.89072026,3.456149708,3.054558398,3.193791595,3.195655684,3.912159951,5.506695656,4.86367227,3.299021912,4.069051062,3.728279999,3.91081336
"THEM6",10.49893078,10.87617395,10.65142393,10.68982374,10.74586054,10.5985497,11.54879891,11.12794329,10.64328744,10.63314291,10.79766048,10.64901994
"DNAJC1",11.96896459,11.66551407,11.8904749,12.05769782,11.73466839,11.69451633,12.0156243,11.92120538,11.90015464,11.91760965,11.81948229,12.05734883
"LY6E",8.790643775,8.118853654,8.159508916,8.143525723,8.408124899,8.637242869,7.211944706,7.808064971,8.249725391,7.744937559,7.652094299,7.877286055
"C8orf31",6.346587397,6.203158647,5.235744632,5.713388882,5.962414219,6.226515688,5.182448489,5.552763467,5.024018045,5.67723048,6.001198655,5.508100542
"LY6L",4.396246561,4.851327005,4.279656343,4.604435804,4.753216494,4.168990443,4.550144152,4.438420833,4.468457912,4.245092568,4.769613051,4.340239766
"GPIHBP1",5.404387306,4.998901702,4.772907411,5.120459562,4.987099465,5.113833958,5.240107141,5.10368588,5.515536148,4.634466965,4.6187975,4.501537134
"ZFP41",7.702130141,7.623956783,7.901339596,7.718911321,7.732851838,7.769596449,7.62870499,7.594820344,7.418442692,7.621948877,7.738753589,7.510815322
"AC138696.1",7.412439677,7.5289181655,7.871617754,7.596562636,7.596307177,7.5893428645,7.4411559975,7.531991291,7.578025104,7.9342957255,7.879721982,7.865976254
"GLI4",7.122749213,7.433879548,7.841895912,7.474213951,7.459762516,7.40908928,7.253607005,7.469162238,7.737607516,8.246642574,8.020690375,8.221137186
"ZNF696",3.749994135,3.743630466,3.779871369,3.859598181,3.689433545,3.742522986,4.612700647,4.406013962,4.277793731,3.377354375,4.069424515,3.177245193
"RHPN1",5.960293865,5.811392059,5.625993582,5.726220851,5.895286845,5.886219155,5.955331891,5.599456999,5.001973401,5.062051712,5.276332336,5.128794764
"EBLN1",2.707536474,2.815182279,2.852006934,2.782474521,2.784450707,2.80638734,2.879701164,2.792107057,2.826556284,2.710327921,2.715277608,2.721730001
"GSDMD",11.15917521,11.39716768,11.08221241,11.33010056,11.22829607,11.14168218,11.06427788,11.19661725,11.35014093,11.09327285,11.06018091,11.35601129
"TIGD5",10.12654318,9.974312989,10.45504042,10.36166959,10.1752874,10.02552469,10.45405879,10.55544942,10.36014872,10.44005145,10.27186292,10.47918605
"ZNF623",4.865308397,4.796190752,4.630864371,4.692989951,4.915114501,4.827719911,2.297302287,3.706640492,3.695346643,4.017652629,3.551939084,4.121389291
"MAPK15",4.478555403,4.505143522,4.517170604,4.449771059,4.461541695,4.688320858,4.866250692,4.111430798,4.513354121,4.462560586,4.191030942,3.944666486
"IQANK1",3.322787109,3.203230227,3.246700019,2.727952689,3.409693454,3.650514253,2.849597427,3.512489476,4.014854389,3.89616789,3.640183654,3.712260654
"GRINA",8.58861957,8.71405565,8.009979582,8.19381496,8.502775486,8.752245053,8.338034319,8.590702065,8.679849747,8.98450262,9.286689567,8.95934168
"SPATC1",3.224599753,3.238962733,3.237986839,2.556488382,2.558331218,4.63832787,2.587116009,3.051158767,2.537557273,2.429171839,2.433787529,2.439804523
"EXOSC4",6.865194631,7.127932033,7.012606114,7.137085996,7.048345865,7.03516789,6.576231807,6.335902843,6.281792414,6.456895253,6.456104903,6.695900283
"GPAA1",12.50769478,12.64142638,12.56643364,12.85108845,12.53992604,12.37814537,12.3238937,12.49914208,12.57770391,12.20413672,12.30802074,12.22706555
"CYC1",10.41534597,10.70303845,10.23220546,10.46734595,10.49349245,10.50487246,9.993755801,10.25116727,10.53690119,10.22764075,10.12227518,10.31839603
"MAF1",8.02379949,8.484870003,7.766389273,8.161138612,8.225359491,8.081969273,7.844045358,8.092768266,8.462861619,7.882437978,8.009750958,7.699707574
"WDR97",3.828994168,3.63910382,3.597034867,3.228851908,4.499488613,3.381324342,4.350357528,2.63031337,3.751388449,4.860046166,3.465332647,3.261764365
"HGH1",5.6000451995,5.7124163465,5.990489152,5.8590623825,5.7223946955,5.810885114,5.7019239075,5.2332262335,5.324250947,4.894336935,4.8756745235,5.054787988
"MROH1",5.066269464,5.0248334665,5.0430120715,4.986167758,5.1015543615,5.092874633,5.373902956,4.551034067,4.848544275,4.5482747735,4.4287223665,4.9019366675
"PIP4K2A",11.36291188,11.18407489,11.00953225,11.30854169,11.15132653,11.11889389,12.1476923,11.86826096,11.89780289,11.28267308,11.23742847,11.36961601
"HSF1",11.03358716,10.98186712,11.25903743,11.15640984,11.02239818,10.84169344,10.69995717,11.27950861,11.41303173,11.65684673,11.96849698,11.86599169
"ADCK5",7.321386996,7.528069715,7.004474379,7.291487216,7.369011356,7.351920186,7.128303016,7.092033701,7.333990524,6.781665204,6.876506806,6.593635364
"KIFC2",8.783329275,9.364334615,8.562656259,8.835985982,8.970271673,8.959966355,8.914335285,8.908992298,9.403091378,8.514740411,8.462362768,8.546972882
"AC084125.2",5.3077153955,5.44712231,5.3318457575,5.3954859905,5.311623175,5.415411551,4.7443472435,5.0123010905,5.207404563,5.12204572,5.0028084115,4.9362249035
"PPP1R16A",7.29267394,7.624808761,7.25582441,7.442930809,7.314314827,7.455221442,6.768106941,7.386352756,7.744177561,7.236023572,7.439586783,7.300354543
"GPT",3.322756851,3.269435859,3.407867105,3.348041172,3.308931523,3.37560166,2.720587546,2.638249425,2.670631565,3.008067868,2.56603004,2.572095264
"MFSD3",4.961962581,5.154815325,5.352471324,5.251959056,5.124161603,5.174174189,4.557398283,4.843903889,5.001202657,5.072747961,4.923829157,5.213801651
"ZNF517",6.075416324,5.680801391,5.464251431,5.647914685,5.622582359,6.008512004,6.145919209,5.910847071,5.60189421,5.596241047,5.608098872,5.418014886
"ZNF7",13.25173333,12.9758008,12.78702333,12.9261752,13.05016044,13.02472624,13.13402338,12.82702487,12.64086145,12.53540693,12.34518221,12.62497593
"C8orf33",7.45958111,7.00523445,6.946213955,7.154731072,7.163234507,7.168251176,7.138836601,7.190113185,6.778333514,6.918842577,6.667715467,7.117121967
"DOCK8-AS1",5.602126987,5.466575137,4.192857672,4.345424577,5.231508637,5.752619928,5.957067921,5.14150155,4.719389936,6.361590536,5.59035246,6.921665279
"C10orf67",2.663355518,2.677709129,2.676733872,2.67165689,2.673499692,2.693955701,2.769029661,2.687347765,2.719471823,2.611088355,2.615703961,3.097469099
"PUM3",11.68669509,11.34725712,11.35876318,11.49560364,11.46938528,11.43603892,11.53102853,11.36702486,11.09239612,11.12891269,11.01785218,10.9117453
"GLIS3",5.554397391,6.074031116,5.293326309,5.623943475,5.684470353,5.747916424,5.65419692,5.059734057,5.30848359,5.38997076,5.919187466,4.977497513
"SPATA6L",7.83808063766667,7.54048702666667,7.42092597233333,7.592849202,7.65657488033333,7.55948058066667,7.18219609233333,7.082034526,6.95036122933333,7.322489732,7.283141296,7.38489185133333
"RCL1",7.305705728,7.708165367,6.73517841,7.2658282765,7.2196059145,7.2788254105,7.8221907165,7.9747239045,8.152912144,7.0234320185,7.058268354,6.6256172155
"INSL6",7.594105983,7.4074661995,7.6469811235,7.2444393175,7.5956977405,7.83483113,7.249396926,7.181004241,7.0031431905,7.224915417,7.1447436235,7.961401833
"RLN2",7.458677778,8.382021283,7.49953238,7.662432451,7.839498032,7.918029051,7.971534886,7.830961536,7.562564026,7.375919313,7.147667855,7.527182151
"RLN1",5.90607362,5.819930328,5.868826193,6.230260216,5.739191358,5.671152998,6.926095086,6.438828052,5.484930227,6.161196882,5.891384266,6.33245523
"PLGRKT",7.260608716,7.243460877,6.59453004,6.976318547,7.142960549,7.039377823,7.6523675,7.393300174,7.191473518,7.28057825,7.19678514,7.368327956
"ERMP1",5.33418397,5.4775209875,5.3545229425,5.424360861,5.4120140905,5.3650238685,5.348255424,5.3311583725,5.3925006135,5.1819763545,5.1535852955,5.1832658795
"KIAA2026",6.9914003,7.022482227,7.2863230295,7.052661639,7.25326489,7.0618969625,6.303461129,6.817231872,6.3422880705,6.115100673,6.3456346555,6.3534919895
"COL16A1",5.512012971,5.716412273,5.804387909,5.627284323,5.471207636,5.956433003,5.169915294,5.270185783,5.356927162,5.87934462,5.774105957,5.582253309
"AC114488.2",5.512012971,5.716412273,5.804387909,5.627284323,5.471207636,5.956433003,5.169915294,5.270185783,5.356927162,5.87934462,5.774105957,5.582253309
"UHRF2",9.1231323225,9.067580528,8.79733452,9.027022647,8.992710106,8.9594282125,9.430904819,9.34378943,9.1855298455,8.886497957,8.9077320495,8.597621629
"GLDC",6.447452623,6.643702451,6.842616849,6.876079992,6.615859055,6.417724783,6.205656444,6.365836238,6.336812159,6.465498558,6.63542058,6.753891978
"PTPRD",2.695979219,2.747018526,2.826890949,2.750271425,2.75221682,2.773811655,2.845721075,2.759491787,2.793404255,2.678986866,2.683859431,2.690211288
"AL353583.1",4.249799287,4.254238613,4.620830216,4.484216428,4.261343786,4.341297264,3.100513426,4.782682817,4.302327608,3.738651729,3.839661434,4.411868642
"MPDZ",3.239289371,3.282839692,3.499282144,3.293161502,3.295022617,3.315681897,3.393452731,3.971859364,3.343402436,3.233941961,3.238603432,3.244680107
"ARHGAP21",8.395408576,8.403834206,8.54739603,8.518868801,8.42744489,8.4779829,8.075142825,8.301230019,8.327863463,8.41837991,8.405992434,8.406219531
"NFIB",3.822975609,4.24400941,4.512155418,4.255382492,4.224350648,4.040878191,3.212117512,4.647748378,4.770433551,5.081655348,5.334809205,4.248142569
"CER1",2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
"FREM1",3.103171754,3.060438375,2.870673443,2.746361498,2.748207104,3.54299223,2.863679309,3.703772883,3.914774969,2.705497692,2.71012032,3.94653059
"TTC39B",11.27386418,11.4803654,10.82814135,11.18939203,11.21141055,11.18105033,11.85513922,11.85109016,11.18533978,11.29869131,11.30603536,11.201841
"PSIP1",14.37885436,14.04655164,14.29035079,14.2898214,14.21325767,14.218747,14.72408324,14.51578946,14.28538709,13.93643699,13.96177867,14.02386869
"SNAPC3",12.184787293,11.97262143,12.27709479,12.1042916215,12.15975941,12.231213655,11.88267541,11.6932548935,11.5545008235,11.539994916,11.4685823575,11.6712194665
"BNC2",7.542694672,7.663521185,7.806394098,8.24892186,7.736628353,7.03190183,7.986696772,8.541190678,8.985398543,7.274946779,7.135969606,7.434499505
"HAUS6",7.264254946,7.715001113,6.855611207,7.221645676,7.356349173,7.390080979,7.165138953,7.317990406,7.341865003,6.419890875,6.628998375,6.461940345
"PLIN2",12.71575826,12.8562981,12.34324316,12.57721232,12.63929332,12.69686444,13.44102686,13.08773502,12.41685729,12.7860527,12.72064179,12.6884935
"RPS6",17.12965249,17.12965249,16.94209638,17.029726,17.10306192,17.05447802,16.96242394,17.04239293,17.07442814,17.16757628,17.17969925,17.13725335
"MLLT3",9.605464053,9.739894859,8.504633919,9.222683985,9.308224552,9.359836214,10.07597351,9.889138864,9.884069932,8.855281216,8.757680426,8.971990554
"PRTFDC1",5.670242189,5.897452805,6.011254426,5.92325395,5.7612132,6.018608342,5.617011822,5.262939965,5.437295847,5.693872099,5.675692606,5.999572845
"FOCAD",8.6975941945,8.85529553,9.0180427535,8.972734606,8.905868555,8.766584051,8.2840813685,8.278384451,8.199529123,8.4692503295,8.320955367,8.5696735865
"IFNW1",2.815102156,2.891781483,2.809152786,2.826734105,2.828622609,2.849585931,2.91890055,2.835192925,2.868113667,2.757042265,2.761772339,2.767938444
"IFNA16",2.92089626,2.817018292,2.732547367,2.811558034,2.813596683,2.836226678,2.912389431,2.822026696,2.857564776,2.737662727,2.742768862,2.749425199
"IFNA17",2.885974608,2.664171975,2.720173725,2.74972505,2.751817943,2.775050077,2.853686937,2.760919831,2.797403508,2.674311106,2.679553105,2.686386553
"ENKUR",9.8238465015,9.515610268,9.8320666705,9.783748374,9.706051114,9.6912716995,9.792531318,9.514196393,9.11227912,9.5149876795,9.300387102,9.7539762635
"AL512598.2",9.8238465015,9.515610268,9.8320666705,9.783748374,9.706051114,9.6912716995,9.792531318,9.514196393,9.11227912,9.5149876795,9.300387102,9.7539762635
"IFNA5",4.41208072,3.868178256,3.756126507,4.549954787,4.243675688,3.167117787,5.530143711,4.985285545,5.056294717,4.372587338,4.083061519,3.794782091
"KLHL9",11.16692702,10.90591323,11.09160394,11.03018407,11.11475692,11.08905323,10.39150866,10.46454767,10.48597304,10.39184696,10.14676601,10.51653912
"IFNA6",2.898462482,2.810013512,2.771800959,2.815260617,2.817202603,2.838759602,2.910513556,2.824435352,2.858288401,2.744071483,2.748935512,2.75527624
"MIR31HG",2.8984100845,2.825039079,2.954013257,2.776605563,3.1014930745,2.79895616,3.3701160055,2.79514766,2.827346321,2.9035059295,2.9785144385,3.1110182405
"IFNE",2.968661968,2.845952303,3.095744077,2.748318925,3.396248417,2.770688298,3.845653432,2.777519551,2.809745262,3.070608388,3.216002968,3.47498478
"AL359922.1",4.580010088,4.56440930825,4.3224564625,4.50078369675,4.57516085875,4.48153479175,4.109793949,4.47094346425,4.3865771305,4.034768576,3.93172430425,4.05536191975
"CDKN2A",5.210004495,5.355518804,4.971085679,5.448512452,5.27235387,4.967563881,4.511610907,5.054450512,5.55477016,4.622962294,4.270970318,4.531889414
"CDKN2B",3.38724021,3.604811741,3.316578547,3.465496189,3.560594182,3.345785826,2.609066884,3.977198677,3.332583505,3.030734985,2.993319876,2.909023965
"CDKN2B-AS1",3.38724021,3.604811741,3.316578547,3.465496189,3.560594182,3.345785826,2.609066884,3.977198677,3.332583505,3.030734985,2.993319876,2.909023965
"ELAVL2",2.779664072,2.872678088,2.884994527,2.833073912,2.834992565,2.85629055,2.926980253,2.841936302,2.875382597,2.762538029,2.767343614,2.773608157
"IZUMO3",3.609902836,3.587023352,3.567808851,3.538898315,4.026064446,3.25513581,2.615763657,4.724222723,3.886662862,2.96018356,2.462431347,2.468448492
"CAAP1",9.196070101,9.323309635,9.42099799,9.3350645,9.234965273,9.349673079,9.129998266,9.137582488,9.168058632,9.395211104,9.394136846,9.336226868
"PLAA",9.8718558,9.7427479,9.302363766,9.597422265,9.674053776,9.643729033,9.64906921,9.370960474,9.122049764,9.657296311,9.328537575,9.825817816
"LRRC19",2.803022326,2.868706023,2.903855172,2.845066599,2.846967185,2.868064621,2.937930297,2.853687147,2.886818501,2.775036514,2.779796848,2.786002402
"IFT74",6.657762223,6.5238528065,6.3235714685,6.4599103045,6.4789335125,6.5580753905,6.9877293385,6.6946047885,6.5771142505,6.3416058015,6.379339571,6.3245783595
"EQTN",3.180960984,2.860462825,2.887274008,2.9536205,2.955507663,2.976456095,3.059545476,2.975897308,3.008794667,2.897802158,3.387926098,3.559059009
"MOB3B",2.995698514,3.102404899,2.9962290045,2.7591188505,2.760978617,3.5785223015,2.875560955,3.4996762375,3.3816353335,3.453032414,3.4478012985,3.1773667995
"C9orf72",10.30499801,10.18912366,9.555747478,9.429816754,10.08831276,10.453499,11.09343553,10.99337794,10.70038721,11.51354242,11.5279435,11.49689144
"LINGO2",5.104307127,5.160533723,6.988633866,5.853420454,5.734648975,5.790834574,4.922720531,7.099050318,7.889745277,5.697866148,5.730649122,6.338151109
